Company_Code,Transaction_Type,Transaction_Type_Description,Transaction_Category_Label,Document_Number,Line_Number,Document_Date,Document_Entry_Date,Transaction_Date,Fiscal_Year,Fiscal_Period,Bank_GL_Account,GL_Account_Description,Account_Type,Account_Normal_Balance,Account_L1_Group,Account_L2_Group,Account_L3_Group,Site_Code,Site_Description,Reference,Transaction_Currency,Amount,Amount_in_Home_Curr,Debit_Credit_Flag,Debit_Credit_Label,Rate_Type,Business_Partner_Code,Business_Partner_Description,Business_Partner_Type,Business_Partner_City,Business_Partner_State,Contra_Transaction_Type,Contra_Invoice_Number,Transaction_Category,User_Name
1100,B02,HDFC CMRG-00930310001240,Cash,27004149,1,26/05/26,26/05/26,27/05/26,2026,2,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",Happy Bank Voucher-26/05/2026,INR,580,580,2,Credit,PUR,,,,,,,0,10,job
1100,B02,HDFC CMRG-00930310001240,Cash,27004144,1,26/05/26,26/05/26,27/05/26,2026,2,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",Happy Bank Voucher-26/05/2026,INR,2340,2340,2,Credit,PUR,,,,,,,0,10,job
1100,B02,HDFC CMRG-00930310001240,Cash,27004138,1,26/05/26,26/05/26,27/05/26,2026,2,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",Happy Bank Voucher-26/05/2026,INR,18455,18455,2,Credit,PUR,,,,,,,0,10,gautams
1100,B02,HDFC CMRG-00930310001240,Cash,27004139,1,26/05/26,26/05/26,27/05/26,2026,2,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",Happy Bank Voucher-26/05/2026,INR,3500,3500,2,Credit,PUR,,,,,,,0,10,job
1100,B02,HDFC CMRG-00930310001240,Cash,27004151,1,26/05/26,26/05/26,27/05/26,2026,2,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",Happy Bank Voucher-26/05/2026,INR,694.5,694.5,2,Credit,PUR,,,,,,,0,10,job
1100,B02,HDFC CMRG-00930310001240,Cash,27004145,1,26/05/26,26/05/26,27/05/26,2026,2,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",Happy Bank Voucher-26/05/2026,INR,7560,7560,2,Credit,PUR,,,,,,,0,10,job
1100,B02,HDFC CMRG-00930310001240,Cash,27004137,1,26/05/26,26/05/26,27/05/26,2026,2,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",Happy Bank Voucher-26/05/2026,INR,10050,10050,2,Credit,PUR,,,,,,,0,10,job
1100,B02,HDFC CMRG-00930310001240,Cash,27004127,1,26/05/26,26/05/26,27/05/26,2026,2,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",Happy Bank Voucher-26/05/2026,INR,1111,1111,2,Credit,PUR,,,,,,,0,10,job
1100,B02,HDFC CMRG-00930310001240,Cash,27004132,1,26/05/26,26/05/26,27/05/26,2026,2,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",Happy Bank Voucher-26/05/2026,INR,12881.48,12881.48,2,Credit,PUR,,,,,,,0,10,gautams
1100,B02,HDFC CMRG-00930310001240,Cash,27004126,1,26/05/26,26/05/26,27/05/26,2026,2,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",Happy Bank Voucher-26/05/2026,INR,20430,20430,2,Credit,PUR,,,,,,,0,10,job
1100,B02,HDFC CMRG-00930310001240,Cash,27004136,1,26/05/26,26/05/26,27/05/26,2026,2,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",Happy Bank Voucher-26/05/2026,INR,4359,4359,2,Credit,PUR,,,,,,,0,10,job
1100,B02,HDFC CMRG-00930310001240,Cash,27004150,1,26/05/26,26/05/26,27/05/26,2026,2,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",Happy Bank Voucher-26/05/2026,INR,14857,14857,2,Credit,PUR,,,,,,,0,10,job
1100,B02,HDFC CMRG-00930310001240,Cash,27004155,1,26/05/26,26/05/26,27/05/26,2026,2,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",Happy Bank Voucher-26/05/2026,INR,4992,4992,2,Credit,PUR,,,,,,,0,10,job
1100,B02,HDFC CMRG-00930310001240,Cash,27004131,1,26/05/26,26/05/26,27/05/26,2026,2,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",Happy Bank Voucher-26/05/2026,INR,7389.5,7389.5,2,Credit,PUR,,,,,,,0,10,job
1100,B02,HDFC CMRG-00930310001240,Cash,27004148,1,26/05/26,26/05/26,27/05/26,2026,2,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",Happy Bank Voucher-26/05/2026,INR,4927.83,4927.83,2,Credit,PUR,,,,,,,0,10,job
1100,B02,HDFC CMRG-00930310001240,Cash,27004135,1,26/05/26,26/05/26,27/05/26,2026,2,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",Happy Bank Voucher-26/05/2026,INR,176,176,2,Credit,PUR,,,,,,,0,10,job
1100,B02,HDFC CMRG-00930310001240,Cash,27004152,1,26/05/26,26/05/26,27/05/26,2026,2,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",Happy Bank Voucher-26/05/2026,INR,11471,11471,2,Credit,PUR,,,,,,,0,10,job
1100,B02,HDFC CMRG-00930310001240,Cash,27004158,1,26/05/26,26/05/26,27/05/26,2026,2,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",Happy Bank Voucher-26/05/2026,INR,588.39,588.39,2,Credit,PUR,,,,,,,0,10,job
1100,B02,HDFC CMRG-00930310001240,Cash,27004113,1,26/05/26,26/05/26,27/05/26,2026,2,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",Happy Bank Voucher-26/05/2026,INR,2320,2320,2,Credit,PUR,,,,,,,0,10,job
1100,B02,HDFC CMRG-00930310001240,Cash,27004160,1,26/05/26,26/05/26,27/05/26,2026,2,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",Happy Bank Voucher-26/05/2026,INR,17700,17700,2,Credit,PUR,,,,,,,0,10,job
1100,B02,HDFC CMRG-00930310001240,Cash,27004157,1,26/05/26,26/05/26,27/05/26,2026,2,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",Happy Bank Voucher-26/05/2026,INR,781,781,2,Credit,PUR,,,,,,,0,10,job
1100,B02,HDFC CMRG-00930310001240,Cash,27004134,1,26/05/26,26/05/26,27/05/26,2026,2,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",Happy Bank Voucher-26/05/2026,INR,1469,1469,2,Credit,PUR,,,,,,,0,10,job
1100,B02,HDFC CMRG-00930310001240,Cash,27004162,1,26/05/26,26/05/26,27/05/26,2026,2,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",Happy Bank Voucher-26/05/2026,INR,1916,1916,2,Credit,PUR,,,,,,,0,10,job
1100,B02,HDFC CMRG-00930310001240,Cash,27004122,1,26/05/26,26/05/26,27/05/26,2026,2,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",Happy Bank Voucher-26/05/2026,INR,478,478,2,Credit,PUR,,,,,,,0,10,job
1100,B02,HDFC CMRG-00930310001240,Cash,27004112,1,26/05/26,26/05/26,27/05/26,2026,2,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",Happy Bank Voucher-26/05/2026,INR,112008.48,112008.48,2,Credit,PUR,,,,,,,0,10,gautams
1100,B02,HDFC CMRG-00930310001240,Cash,27004161,1,26/05/26,26/05/26,27/05/26,2026,2,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",Happy Bank Voucher-26/05/2026,INR,9531,9531,2,Credit,PUR,,,,,,,0,10,job
1100,B02,HDFC CMRG-00930310001240,Cash,27004156,1,26/05/26,26/05/26,27/05/26,2026,2,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",Happy Bank Voucher-26/05/2026,INR,5377.97,5377.97,2,Credit,PUR,,,,,,,0,10,job
1100,B02,HDFC CMRG-00930310001240,Cash,27004133,1,26/05/26,26/05/26,27/05/26,2026,2,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",Happy Bank Voucher-26/05/2026,INR,3903,3903,2,Credit,PUR,,,,,,,0,10,job
1100,B02,HDFC CMRG-00930310001240,Cash,27004119,1,26/05/26,26/05/26,27/05/26,2026,2,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",Happy Bank Voucher-26/05/2026,INR,976,976,2,Credit,PUR,,,,,,,0,10,job
1100,B02,HDFC CMRG-00930310001240,Cash,27004120,1,26/05/26,26/05/26,27/05/26,2026,2,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",Happy Bank Voucher-26/05/2026,INR,6155,6155,2,Credit,PUR,,,,,,,0,10,job
1100,B02,HDFC CMRG-00930310001240,Cash,25003665,1,26/06/24,26/06/24,28/06/24,2024,3,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",Happy Bank Voucher-26/06/2024,INR,15385,15385,2,Credit,PUR,,,,,,,0,10,harshp
1100,B02,HDFC CMRG-00930310001240,Cash,25003653,1,26/06/24,26/06/24,28/06/24,2024,3,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",Happy Bank Voucher-26/06/2024,INR,6271.5,6271.5,2,Credit,PUR,,,,,,,0,10,harshp
1100,B02,HDFC CMRG-00930310001240,Cash,25003663,1,26/06/24,26/06/24,28/06/24,2024,3,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",Happy Bank Voucher-26/06/2024,INR,3950,3950,2,Credit,PUR,,,,,,,0,10,harshp
1100,B02,HDFC CMRG-00930310001240,Cash,25003648,1,26/06/24,26/06/24,28/06/24,2024,3,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",Happy Bank Voucher-26/06/2024,INR,220.5,220.5,2,Credit,PUR,,,,,,,0,10,harshp
1100,B02,HDFC CMRG-00930310001240,Cash,25003660,1,26/06/24,26/06/24,28/06/24,2024,3,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",Happy Bank Voucher-26/06/2024,INR,3592,3592,2,Credit,PUR,,,,,,,0,10,harshp
1100,B02,HDFC CMRG-00930310001240,Cash,25003644,1,26/06/24,26/06/24,28/06/24,2024,3,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",Happy Bank Voucher-26/06/2024,INR,10910,10910,2,Credit,PUR,,,,,,,0,10,harshp
1100,B02,HDFC CMRG-00930310001240,Cash,25003639,1,26/06/24,26/06/24,28/06/24,2024,3,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",Happy Bank Voucher-26/06/2024,INR,880,880,2,Credit,PUR,,,,,,,0,10,harshp
1100,B02,HDFC CMRG-00930310001240,Cash,25003658,1,26/06/24,26/06/24,28/06/24,2024,3,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",Happy Bank Voucher-26/06/2024,INR,2240,2240,2,Credit,PUR,,,,,,,0,10,harshp
1100,B02,HDFC CMRG-00930310001240,Cash,25003643,1,26/06/24,26/06/24,28/06/24,2024,3,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",Happy Bank Voucher-26/06/2024,INR,280,280,2,Credit,PUR,,,,,,,0,10,harshp
1100,B02,HDFC CMRG-00930310001240,Cash,25003634,1,26/06/24,26/06/24,28/06/24,2024,3,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",Happy Bank Voucher-26/06/2024,INR,27977,27977,2,Credit,PUR,,,,,,,0,10,harshp
1100,B02,HDFC CMRG-00930310001240,Cash,25003640,1,26/06/24,26/06/24,28/06/24,2024,3,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",Happy Bank Voucher-26/06/2024,INR,2031,2031,2,Credit,PUR,,,,,,,0,10,harshp
1100,B02,HDFC CMRG-00930310001240,Cash,25003661,1,26/06/24,26/06/24,28/06/24,2024,3,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",Happy Bank Voucher-26/06/2024,INR,3144.46,3144.46,2,Credit,PUR,,,,,,,0,10,harshp
1100,B02,HDFC CMRG-00930310001240,Cash,25003654,1,26/06/24,26/06/24,28/06/24,2024,3,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",Happy Bank Voucher-26/06/2024,INR,136.5,136.5,2,Credit,PUR,,,,,,,0,10,harshp
1100,B02,HDFC CMRG-00930310001240,Cash,25003651,1,26/06/24,26/06/24,28/06/24,2024,3,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",Happy Bank Voucher-26/06/2024,INR,310.5,310.5,2,Credit,PUR,,,,,,,0,10,harshp
1100,B02,HDFC CMRG-00930310001240,Cash,25003642,1,26/06/24,26/06/24,28/06/24,2024,3,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",Happy Bank Voucher-26/06/2024,INR,2019,2019,2,Credit,PUR,,,,,,,0,10,harshp
1100,B02,HDFC CMRG-00930310001240,Cash,25003662,1,26/06/24,26/06/24,28/06/24,2024,3,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",Happy Bank Voucher-26/06/2024,INR,1804,1804,2,Credit,PUR,,,,,,,0,10,harshp
1100,B02,HDFC CMRG-00930310001240,Cash,25003650,1,26/06/24,26/06/24,28/06/24,2024,3,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",Happy Bank Voucher-26/06/2024,INR,750,750,2,Credit,PUR,,,,,,,0,10,harshp
1100,B02,HDFC CMRG-00930310001240,Cash,25003659,1,26/06/24,26/06/24,28/06/24,2024,3,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",Happy Bank Voucher-26/06/2024,INR,540,540,2,Credit,PUR,,,,,,,0,10,harshp
1100,B02,HDFC CMRG-00930310001240,Cash,25003645,1,26/06/24,26/06/24,28/06/24,2024,3,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",Happy Bank Voucher-26/06/2024,INR,238,238,2,Credit,PUR,,,,,,,0,10,harshp
1100,B02,HDFC CMRG-00930310001240,Cash,25003647,1,26/06/24,26/06/24,28/06/24,2024,3,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",Happy Bank Voucher-26/06/2024,INR,4447.69,4447.69,2,Credit,PUR,,,,,,,0,10,harshp
1100,B02,HDFC CMRG-00930310001240,Cash,25003636,1,26/06/24,26/06/24,28/06/24,2024,3,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",Happy Bank Voucher-26/06/2024,INR,7761,7761,2,Credit,PUR,,,,,,,0,10,harshp
1100,B02,HDFC CMRG-00930310001240,Cash,25003638,1,26/06/24,26/06/24,28/06/24,2024,3,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",Happy Bank Voucher-26/06/2024,INR,1013,1013,2,Credit,PUR,,,,,,,0,10,harshp
1100,B02,HDFC CMRG-00930310001240,Cash,25003646,1,26/06/24,26/06/24,28/06/24,2024,3,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",Happy Bank Voucher-26/06/2024,INR,881,881,2,Credit,PUR,,,,,,,0,10,harshp
1100,B02,HDFC CMRG-00930310001240,Cash,25003652,1,26/06/24,26/06/24,28/06/24,2024,3,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",Happy Bank Voucher-26/06/2024,INR,150,150,2,Credit,PUR,,,,,,,0,10,harshp
1100,B02,HDFC CMRG-00930310001240,Cash,25003641,1,26/06/24,26/06/24,28/06/24,2024,3,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",Happy Bank Voucher-26/06/2024,INR,11428.5,11428.5,2,Credit,PUR,,,,,,,0,10,harshp
1100,B02,HDFC CMRG-00930310001240,Cash,25003656,1,26/06/24,26/06/24,28/06/24,2024,3,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",Happy Bank Voucher-26/06/2024,INR,5425,5425,2,Credit,PUR,,,,,,,0,10,harshp
1100,B02,HDFC CMRG-00930310001240,Cash,25003635,1,26/06/24,26/06/24,28/06/24,2024,3,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",Happy Bank Voucher-26/06/2024,INR,4398.4,4398.4,2,Credit,PUR,,,,,,,0,10,harshp
1100,B02,HDFC CMRG-00930310001240,Cash,25003649,1,26/06/24,26/06/24,28/06/24,2024,3,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",Happy Bank Voucher-26/06/2024,INR,5962,5962,2,Credit,PUR,,,,,,,0,10,harshp
1100,B02,HDFC CMRG-00930310001240,Cash,25003655,1,26/06/24,26/06/24,28/06/24,2024,3,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",Happy Bank Voucher-26/06/2024,INR,21841,21841,2,Credit,PUR,,,,,,,0,10,harshp
1100,B02,HDFC CMRG-00930310001240,Cash,25003637,1,26/06/24,26/06/24,28/06/24,2024,3,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",Happy Bank Voucher-26/06/2024,INR,1300,1300,2,Credit,PUR,,,,,,,0,10,harshp
1100,B02,HDFC CMRG-00930310001240,Cash,25003664,1,26/06/24,26/06/24,28/06/24,2024,3,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",Happy Bank Voucher-26/06/2024,INR,7222,7222,2,Credit,PUR,,,,,,,0,10,harshp
1100,B02,HDFC CMRG-00930310001240,Cash,25003657,1,26/06/24,26/06/24,28/06/24,2024,3,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",Happy Bank Voucher-26/06/2024,INR,1890,1890,2,Credit,PUR,,,,,,,0,10,harshp
1100,B02,HDFC CMRG-00930310001240,Cash,26006300,1,26/08/25,26/08/25,27/08/25,2025,5,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",Happy Bank Voucher-26/08/2025,INR,2300,2300,2,Credit,PUR,,,,,,,0,10,job
1100,B02,HDFC CMRG-00930310001240,Cash,26006318,1,26/08/25,26/08/25,27/08/25,2025,5,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",Happy Bank Voucher-26/08/2025,INR,5624.22,5624.22,2,Credit,PUR,,,,,,,0,10,job
1100,B02,HDFC CMRG-00930310001240,Cash,26006277,1,26/08/25,26/08/25,27/08/25,2025,5,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",Happy Bank Voucher-26/08/2025,INR,6652.5,6652.5,2,Credit,PUR,,,,,,,0,10,job
1100,B02,HDFC CMRG-00930310001240,Cash,26006290,1,26/08/25,26/08/25,27/08/25,2025,5,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",Happy Bank Voucher-26/08/2025,INR,7545,7545,2,Credit,PUR,,,,,,,0,10,job
1100,B02,HDFC CMRG-00930310001240,Cash,26006337,1,26/08/25,26/08/25,29/08/25,2025,5,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",Happy Bank Voucher-26/08/2025,INR,120,120,2,Credit,PUR,,,,,,,0,10,harshp
1100,B02,HDFC CMRG-00930310001240,Cash,26006325,1,26/08/25,26/08/25,27/08/25,2025,5,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",Happy Bank Voucher-26/08/2025,INR,285,285,2,Credit,PUR,,,,,,,0,10,job
1100,B02,HDFC CMRG-00930310001240,Cash,26006284,1,26/08/25,26/08/25,27/08/25,2025,5,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",Happy Bank Voucher-26/08/2025,INR,4885,4885,2,Credit,PUR,,,,,,,0,10,job
1100,B02,HDFC CMRG-00930310001240,Cash,26006281,1,26/08/25,26/08/25,27/08/25,2025,5,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",Happy Bank Voucher-26/08/2025,INR,2027,2027,2,Credit,PUR,,,,,,,0,10,job
1100,B02,HDFC CMRG-00930310001240,Cash,26006297,1,26/08/25,26/08/25,27/08/25,2025,5,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",Happy Bank Voucher-26/08/2025,INR,2679.5,2679.5,2,Credit,PUR,,,,,,,0,10,job
1100,B02,HDFC CMRG-00930310001240,Cash,26006311,1,26/08/25,26/08/25,27/08/25,2025,5,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",Happy Bank Voucher-26/08/2025,INR,815,815,2,Credit,PUR,,,,,,,0,10,job
1100,B02,HDFC CMRG-00930310001240,Cash,26006298,1,26/08/25,26/08/25,27/08/25,2025,5,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",Happy Bank Voucher-26/08/2025,INR,874,874,2,Credit,PUR,,,,,,,0,10,job
1100,B02,HDFC CMRG-00930310001240,Cash,26006278,1,26/08/25,26/08/25,27/08/25,2025,5,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",Happy Bank Voucher-26/08/2025,INR,4619,4619,2,Credit,PUR,,,,,,,0,10,job
1100,B02,HDFC CMRG-00930310001240,Cash,26006292,1,26/08/25,26/08/25,27/08/25,2025,5,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",Happy Bank Voucher-26/08/2025,INR,9033,9033,2,Credit,PUR,,,,,,,0,10,job
